industry_id:ID(Industry-ID),name,:LABEL
industry_ce383b517562f128,"政府/公共事业,学术/科研,科学技术推广",Industry
industry_c35ed6d36b776b26,文化艺术/娱乐,Industry
industry_89784102326535d2,"文化艺术/娱乐,电子商务,新零售,广播/影视",Industry
industry_ae6ab642180c1294,新媒体,Industry
industry_359e88b5cba3c787,"新媒体,商业代理服务",Industry
industry_ae264c7ed5110169,"新媒体,广播/影视,咨询服务,互联网",Industry
industry_c4fad4d165cfbaf6,"新媒体,新媒体,电子商务,互联网",Industry
industry_2a7d2cd66c5d2d4e,"新媒体,新媒体,运营商/增值服务,云计算/大数据",Industry
industry_b69b730629674501,"新媒体,物联网,电子商务",Industry
industry_7324d67bf9f43397,"新媒体,电子商务",Industry
industry_f5e58607f8fe4cbe,新材料,Industry
industry_8a68be7b3f4fdaa7,新能源,Industry
industry_8768454e6c70cf44,"新能源,IT服务",Industry
industry_cfa1ae15a14e439f,"新能源,新能源",Industry
industry_e0083b2aad856418,"新能源,新能源,计算机软件,网络/信息安全",Industry
industry_9aae882cfe797adc,"新能源,新能源,通用设备制造",Industry
industry_0ddbd6f81fa983c4,"新能源,新能源汽车,货运/物流/仓储",Industry
industry_6851421407d05f4a,"新能源,环保",Industry
industry_fe424e44b2618aba,"新能源,环保,新能源,电力/水利/热力/燃气",Industry
industry_213c1f7b226f5ed1,"新能源,电力/水利/热力/燃气,新能源",Industry
industry_56c0f34fa18293a4,"新能源,电力/水利/热力/燃气,新能源,汽车智能互联",Industry
industry_4b8e986eb135c6d9,"新能源,电力/水利/热力/燃气,电气机械/电力设备,投资/融资",Industry
industry_f9ebe62a214ed1ce,"新能源,电子/半导体/集成电路",Industry
industry_862b51248cea5da1,"新能源,计算机硬件,新能源",Industry
industry_978b571438e59119,新能源汽车,Industry
industry_723c9b6262abb12b,"新能源汽车,新能源汽车",Industry
industry_a2a96ed7f57daf6e,"新闻/出版,学术/科研,计算机软件",Industry
industry_6dbb02438f4de778,新零售,Industry
industry_8b64fb2790894dc6,旅游服务,Industry
industry_28c952917954419d,"旅游服务,互联网,IT服务",Industry
industry_1d20627db5eefb0b,景区/商业/市场等综合管理,Industry
industry_7c594ee93cbdf8a3,智能硬件,Industry
industry_d4c1b787cb7651d7,"智能硬件,人工智能,智能硬件,云计算/大数据",Industry
industry_2bca5b7fdba29b3e,"智能硬件,智能硬件",Industry
industry_1ca76e2d3a1fbe3f,"智能硬件,物联网,人工智能,智能硬件",Industry
industry_03cdac5474ce3752,"智能硬件,电气机械/电力设备",Industry
industry_bbd1b921f2221a5f,服装/纺织/皮革,Industry
industry_a8e8480c3755f80b,"机器人,计算机软件,人工智能,通用设备制造",Industry
industry_630042fcc5b958aa,"检测/认证,专用设备制造",Industry
industry_11c4273a5cbecf02,"检测/认证,检测/认证,专业技术服务",Industry
industry_89b27afa4f46d28d,"检测/认证,电子/半导体/集成电路",Industry
industry_c09dae32445c319e,"检测/认证,电子/半导体/集成电路,学术/科研",Industry
industry_70c4cc017cf3d63b,橡胶和塑料制品,Industry
industry_eea6b1668e45de0e,"橡胶和塑料制品,汽车研发/制造",Industry
industry_f95f417e0f211833,"橡胶和塑料制品,贸易/进出口",Industry
industry_fb4808a9a528455f,"汽车后市场,电子商务,消费电子产品,智能硬件",Industry
industry_1f7e732a07778973,汽车智能互联,Industry
industry_8225dfb6ab6d4618,"汽车智能互联,电子设备制造,仪器仪表制造",Industry
industry_8e12111f26a77763,汽车研发/制造,Industry
industry_6bc900c03c2b4201,"汽车研发/制造,汽车研发/制造",Industry
industry_2a50e0510a495cee,"汽车研发/制造,汽车研发/制造,新能源汽车",Industry
industry_381052b675f81a45,"汽车研发/制造,电子设备制造",Industry
industry_cabac6a9e1e5edde,"汽车研发/制造,计算机软件,检测/认证,学术/科研",Industry
industry_5d335bbe91e43e89,"汽车研发/制造,金属制品业",Industry
industry_dc3ced6781cda3a8,汽车金融,Industry
industry_101752f460b81081,汽车零部件,Industry
industry_57162163218e3288,"汽车零部件,汽车研发/制造",Industry
industry_b7efe001419f05f9,"汽车零部件,汽车零部件",Industry
industry_4c37375f76edda96,法律服务,Industry
industry_6833c0d1d1c82896,"法律服务,法律服务",Industry
industry_ba08216f13dd1742,游戏,Industry
industry_c82e48160c4d9b78,"游戏,互联网",Industry
industry_93a5def1ef701857,"游戏,计算机软件,培训/辅导服务,咨询服务",Industry
industry_bdf139d7fd4732f0,物业管理,Industry
industry_2324ae16afc84824,"物业管理,云计算/大数据,物联网,居民服务",Industry
industry_3d13e1c086cc2bde,物联网,Industry
industry_16a881b0187bfef6,"物联网,物联网",Industry
industry_c6e1d1eee3310b62,"物联网,计算机硬件,游戏,运营商/增值服务",Industry
industry_ac0cfbdc4f093990,"物联网,通信/网络设备",Industry
industry_0120c8f3ebed1d60,环保,Industry
industry_ea3b885c8b81b067,"环保,居民服务,专业技术服务,卫生服务",Industry
industry_28cf17ca97eb8dc6,"环保,物联网",Industry
industry_9258621ad7602995,"环保,环保",Industry
industry_dc1a81b75b93c7dc,"环保,环保,物联网,仪器仪表制造",Industry
industry_6168c8507792654f,"环保,电力/水利/热力/燃气",Industry
industry_e2e1bc841ee19b5a,生物工程,Industry
industry_e598be2f2b2b0998,"生物工程,医药制造",Industry
industry_b3f16a2322569c16,电力/水利/热力/燃气,Industry
industry_869a2f59c148eaab,"电力/水利/热力/燃气,IT服务,计算机软件",Industry
industry_3fb8e93a0c0c31bf,"电力/水利/热力/燃气,人工智能",Industry
industry_c66abae2f08a851e,"电力/水利/热力/燃气,人工智能,计算机软件,云计算/大数据",Industry
industry_ca4e0fe77f5ed582,"电力/水利/热力/燃气,仪器仪表制造,计算机软件,计算机硬件",Industry
industry_0bb5a89a1815ad0e,"电力/水利/热力/燃气,咨询服务",Industry
industry_899bcfabc7df568a,"电力/水利/热力/燃气,工业自动化,电子/半导体/集成电路,计算机软件",Industry
industry_60bfdaa330abb7bd,"电力/水利/热力/燃气,新能源",Industry
industry_eb784a9365a7bcc7,"电力/水利/热力/燃气,电力/水利/热力/燃气",Industry
industry_30737ea3f3f68a55,"电力/水利/热力/燃气,电力/水利/热力/燃气,电气机械/电力设备,计算机软件",Industry
industry_9bcc63580cfa994d,"电力/水利/热力/燃气,船舶/航空/航天/火车制造",Industry
industry_cd32cbb3a83ccea8,"电力/水利/热力/燃气,计算机软件",Industry
industry_b94fbdbea8f440a8,"电力/水利/热力/燃气,计算机软件,IT服务,仪器仪表制造",Industry
industry_3f06ecd58c0acad1,"电力/水利/热力/燃气,通信/网络设备",Industry
industry_dc7ae4a01bb81c7a,电子/半导体/集成电路,Industry
industry_57ed928f84804556,"电子/半导体/集成电路,IT服务,电子/半导体/集成电路",Industry
industry_218d7be4219ec52e,"电子/半导体/集成电路,IT服务,计算机硬件,计算机软件",Industry
industry_0ec418a34c3817ef,"电子/半导体/集成电路,云计算/大数据,计算机软件,通信/网络设备",Industry
industry_7a6bbc2f61ed35e1,"电子/半导体/集成电路,互联网,IT服务,计算机软件",Industry
industry_97495647d84506ba,"电子/半导体/集成电路,互联网,仪器仪表制造",Industry
industry_7cdeadee411679ef,"电子/半导体/集成电路,互联网,计算机硬件,通信/网络设备",Industry
industry_3afffdae22cd1947,"电子/半导体/集成电路,人工智能",Industry
industry_b5807e021edc769a,"电子/半导体/集成电路,仪器仪表制造",Industry
industry_9dbf81285f3238a2,"电子/半导体/集成电路,仪器仪表制造,电力/水利/热力/燃气",Industry
industry_bf4f6bfdcd033310,"电子/半导体/集成电路,仪器仪表制造,电子/半导体/集成电路,电子设备制造",Industry
industry_4e64f870d16e1ab0,"电子/半导体/集成电路,仪器仪表制造,计算机硬件",Industry
industry_ee8b1dfdcf400aa8,"电子/半导体/集成电路,仪器仪表制造,通信/网络设备,IT服务",Industry
industry_ef991ce2e4f0c3c5,"电子/半导体/集成电路,咨询服务,学术/科研,培训/辅导服务",Industry
industry_c8f175e39fef0362,"电子/半导体/集成电路,客运服务",Industry
industry_58619499e5622429,"电子/半导体/集成电路,智能硬件,物联网,通信/网络设备",Industry
industry_8f99b861bc1cbbbf,"电子/半导体/集成电路,汽车研发/制造,仪器仪表制造",Industry
industry_978da6152202f59f,"电子/半导体/集成电路,汽车零部件",Industry
industry_9a38d5c05957b9e2,"电子/半导体/集成电路,电力/水利/热力/燃气,贸易/进出口",Industry
industry_334df3525e328cc9,"电子/半导体/集成电路,电子/半导体/集成电路",Industry
industry_4edf0fc158e7370b,"电子/半导体/集成电路,电子/半导体/集成电路,专用设备制造",Industry
industry_cacc425a7ce91fd2,"电子/半导体/集成电路,电子/半导体/集成电路,人工智能",Industry
industry_be0ca062495b9262,"电子/半导体/集成电路,电子/半导体/集成电路,学术/科研,计算机软件",Industry
industry_00818d72ccb2862c,"电子/半导体/集成电路,电子/半导体/集成电路,计算机硬件",Industry
industry_11f6d0244f684e5e,"电子/半导体/集成电路,电子/半导体/集成电路,通信/网络设备",Industry
industry_4393ca23a4b4f50d,"电子/半导体/集成电路,电子/半导体/集成电路,通信/网络设备,计算机硬件",Industry
industry_5542de3893bc3ac6,"电子/半导体/集成电路,电子商务",Industry
industry_2b5896e1d3624a8f,"电子/半导体/集成电路,电子设备制造",Industry
industry_e88a37bf38335694,"电子/半导体/集成电路,计算机硬件",Industry
industry_b3d7562324d12a79,"电子/半导体/集成电路,计算机硬件,计算机软件",Industry
industry_565ce66706b71ff7,"电子/半导体/集成电路,计算机硬件,计算机软件,电子/半导体/集成电路",Industry
industry_3980cbddc72d256c,"电子/半导体/集成电路,计算机硬件,计算机软件,运营商/增值服务",Industry
industry_710f29e8ac23e7ad,"电子/半导体/集成电路,计算机硬件,通信/网络设备",Industry
industry_819ac9c0d2ffc297,"电子/半导体/集成电路,计算机软件",Industry
industry_19c3484ed0da34b4,"电子/半导体/集成电路,计算机软件,IT服务,电子/半导体/集成电路",Industry
industry_95ba56e8290fd517,"电子/半导体/集成电路,计算机软件,电气机械/电力设备,仪器仪表制造",Industry
industry_f3826819c32b719d,"电子/半导体/集成电路,计算机软件,计算机硬件,互联网",Industry
industry_60db45e646d2bfe5,"电子/半导体/集成电路,运营商/增值服务",Industry
industry_74f9c5d2d9501720,"电子/半导体/集成电路,运营商/增值服务,通信/网络设备",Industry
industry_1db5e022e4fa7c1e,"电子/半导体/集成电路,通信/网络设备",Industry
industry_bfe6f75d6095bfdb,"电子/半导体/集成电路,通信/网络设备,电子/半导体/集成电路,船舶/航空/航天/火车制造",Industry
industry_91c344451cf6bdfb,"电子/半导体/集成电路,通信/网络设备,船舶/航空/航天/火车制造",Industry
industry_68441361169002f1,"电子/半导体/集成电路,金属制品业,零售/批发,仪器仪表制造",Industry
industry_68084d3bca83d83f,"电子/半导体/集成电路,零售/批发",Industry
industry_4154f9d6ea373709,电子商务,Industry
industry_7df18974b2ad2355,"电子商务,互联网",Industry
industry_612af4cab443ab95,"电子商务,互联网,电子商务",Industry
industry_99e9da685714d2f5,"电子商务,互联网,计算机软件,企业服务",Industry
industry_2450d00a6420c640,"电子商务,在线生活服务（O2O）",Industry
industry_b341cef578ea223f,"电子商务,在线生活服务（O2O）,咨询服务,搬家/生活配送",Industry
industry_b22379170d980755,"电子商务,在线生活服务（O2O）,新零售,互联网",Industry
industry_b0da0e891b30c55b,"电子商务,新媒体,互联网,电子商务",Industry
industry_b7fb57b133832cc5,"电子商务,物联网",Industry
industry_d983c5d521739d40,"电子商务,电子商务",Industry
industry_d599d82fa6c683ed,"电子商务,电子商务,新媒体,互联网",Industry
industry_3f2aefec9fd4623c,"电子商务,计算机硬件,电子商务",Industry
industry_885b215d22017061,"电子商务,计算机软件",Industry
industry_3ae162eee32681ed,电子设备制造,Industry
industry_dc87aab45fbe758e,"电子设备制造,专用设备制造",Industry
industry_33927d6bb75064a5,"电子设备制造,人工智能",Industry
industry_775cf498ac0e52fd,"电子设备制造,人工智能,新媒体,互联网",Industry
industry_2711b1ac2b0873da,"电子设备制造,人工智能,智能硬件,通信/网络设备",Industry
industry_900803db78f853f4,"电子设备制造,电子/半导体/集成电路",Industry
industry_930323530b1e05ac,"电子设备制造,电子设备制造",Industry
industry_1e8c6cdba4c326c8,"电子设备制造,电子设备制造,计算机硬件,电子商务",Industry
industry_e709ed492eb0b52f,"电子设备制造,电气机械/电力设备,电子设备制造,人工智能",Industry
industry_6e9c02e56e3d32e0,"电子设备制造,计算机软件,电子/半导体/集成电路",Industry
industry_64c9d4bafb76ce67,"电子设备制造,计算机软件,计算机硬件",Industry
industry_5b448983bae68100,"电子设备制造,金属制品业,汽车研发/制造,电气机械/电力设备",Industry
industry_5400b26eae44899f,电气机械/电力设备,Industry
industry_0d29140e68fe9774,"电气机械/电力设备,互联网",Industry
industry_08489f66210a8f70,"电气机械/电力设备,仪器仪表制造,互联网,计算机硬件",Industry
industry_024326d46eb8f397,"电气机械/电力设备,仪器仪表制造,电子设备制造",Industry
industry_d8b552e688b70117,"电气机械/电力设备,仪器仪表制造,电气机械/电力设备,金属制品业",Industry
industry_0c4a430e2fd37324,"电气机械/电力设备,农/林/牧/渔",Industry
industry_4289a4f9e768de19,"电气机械/电力设备,电子商务",Industry
industry_5220a0e3dcf5428d,"电气机械/电力设备,电气机械/电力设备,船舶/航空/航天/火车制造,仪器仪表制造",Industry
industry_bc9b990eb6ae2373,"电气机械/电力设备,矿产/采掘,金属制品业,互联网",Industry
industry_2eeb183e228e15fc,"电气机械/电力设备,耐用消费品",Industry
industry_c6af2fb23fc993cc,"电气机械/电力设备,钢铁/有色金属冶炼及加工",Industry
industry_2e942cfc8f1262c1,石油/石化,Industry
industry_5437ce6cdbc4f47e,"石油/石化,IT服务",Industry
industry_a9d18b41435bca2b,"石油/石化,化学纤维制造业",Industry
industry_881305d1ef522316,"石油/石化,化工,工程施工",Industry
industry_b7b425cb81365b82,"石油/石化,环保",Industry
industry_97fd8f853b7f1ac6,"石油/石化,矿产/采掘,计算机软件,零售/批发",Industry
industry_1fbcad3decd6e641,"石油/石化,计算机软件,学术/科研",Industry
industry_d68f08ccbc18c043,"矿产/采掘,互联网",Industry
industry_6902334eafd7f718,"矿产/采掘,工程施工,建筑设备安装",Industry
industry_9760b3b1f0a8aa7d,"矿产/采掘,矿产/采掘",Industry
industry_81b125f1cd30ee95,社团/组织/社会保障,Industry
industry_83a410f6dba2fc0e,"社团/组织/社会保障,培训/辅导服务",Industry
industry_1ddda0d20bf7ea8f,"社团/组织/社会保障,学术/科研,培训/辅导服务,证券/期货",Industry
industry_243a3f4746dc6c81,科学技术推广,Industry
industry_7f6d689971e1ca65,"科学技术推广,学术/科研",Industry
industry_d1f91591be1c75f4,"科学技术推广,科学技术推广,学术/科研,学校/学历教育",Industry
industry_5876dae1354c7622,"纺织业/服饰产品加工制造,电子商务",Industry
industry_599375a253f92b1c,网络/信息安全,Industry
industry_74d8d4c08f8af824,"网络/信息安全,IT服务,互联网",Industry
industry_5bb0c556f3b42f69,"网络/信息安全,IT服务,计算机硬件,互联网",Industry
industry_e9507426c1fa1c4c,"网络/信息安全,云计算/大数据,物联网,计算机软件",Industry
industry_bb8bb9ac86b3a60e,"网络/信息安全,互联网,电力/水利/热力/燃气",Industry
industry_ac78937017a82bcc,"网络/信息安全,企业服务,电子商务,互联网",Industry
industry_96fccc1b0ea59eaf,"网络/信息安全,电子/半导体/集成电路,计算机硬件,计算机软件",Industry
industry_30c30299336a172a,"网络/信息安全,网络/信息安全,互联网,计算机软件",Industry
industry_a3899e7f60ea1bdf,"网络/信息安全,网络/信息安全,物联网",Industry
industry_70de4b9b7bce8a87,"网络/信息安全,网络/信息安全,计算机软件",Industry
industry_60e101d0b2f8f2d9,"网络/信息安全,计算机硬件",Industry
industry_78c006b34de4152f,"网络/信息安全,计算机软件,IT服务,电子/半导体/集成电路",Industry
industry_8b5d4284ca2e07d8,"网络/信息安全,通信/网络设备,计算机软件,云计算/大数据",Industry
industry_a6c6df233c8eecc5,"耐用消费品,电子商务,新媒体,零售/批发",Industry
industry_f45332c239bda58e,"耐用消费品,装饰装修,互联网",Industry
industry_2c38ed73a0e5112c,"耐用消费品,零售/批发",Industry
industry_c10375dda2dfc794,船舶/航空/航天/火车制造,Industry
industry_2be6981c12c3c01d,"船舶/航空/航天/火车制造,学术/科研",Industry
industry_29b2d94b63e1ec3c,"船舶/航空/航天/火车制造,电子/半导体/集成电路",Industry
industry_62942d97945b6f41,"船舶/航空/航天/火车制造,电子/半导体/集成电路,IT服务,通信/网络设备",Industry
industry_8fbff0dc8976709c,"船舶/航空/航天/火车制造,电子/半导体/集成电路,汽车零部件,船舶/航空/航天/火车制造",Industry
industry_31e2bacb6da74015,"船舶/航空/航天/火车制造,电子/半导体/集成电路,计算机硬件,计算机软件",Industry
industry_c4032ae252fcae03,"船舶/航空/航天/火车制造,电子设备制造",Industry
industry_2d1d67dd8e42e9d7,"船舶/航空/航天/火车制造,船舶/航空/航天/火车制造",Industry
industry_f3273c50b56cca60,"船舶/航空/航天/火车制造,计算机软件",Industry
industry_8ceb7914761d14db,"船舶/航空/航天/火车制造,计算机软件,计算机硬件,电子/半导体/集成电路",Industry
industry_84eed681e6e0ff97,"船舶/航空/航天/火车制造,计算机软件,计算机硬件,通信/网络设备",Industry
industry_0b9b44a7a9880951,"船舶/航空/航天/火车制造,通信/网络设备,船舶/航空/航天/火车制造",Industry
industry_65be042925d7031d,装饰装修,Industry
industry_7f56845d098a1388,计算机硬件,Industry
industry_9f1b516cac36bd35,"计算机硬件,IT服务",Industry
industry_370ecbb24bb54596,"计算机硬件,IT服务,医药制造",Industry
industry_1e127486759d96da,"计算机硬件,IT服务,电子/半导体/集成电路,计算机软件",Industry
industry_9f45f93207605aab,"计算机硬件,IT服务,计算机硬件,计算机软件",Industry
industry_aebc8884f736df28,"计算机硬件,互联网",Industry
industry_eaa6cd2c3a5ad22b,"计算机硬件,互联网,IT服务",Industry
industry_ef49248841887873,"计算机硬件,互联网,通信/网络设备,计算机软件",Industry
industry_dbf15200d0524098,"计算机硬件,物联网,计算机软件,计算机硬件",Industry
industry_85003e09b8f22cd4,"计算机硬件,电子/半导体/集成电路",Industry
industry_1a1939bc4bc1f42c,"计算机硬件,电子设备制造",Industry
industry_6dcb14110ce8c015,"计算机硬件,网络/信息安全",Industry
industry_7f89517366e09d39,"计算机硬件,网络/信息安全,计算机软件,IT服务",Industry
industry_08c59b905c414660,"计算机硬件,计算机硬件",Industry
industry_b7152b1b7e21c573,"计算机硬件,计算机硬件,IT服务,电子/半导体/集成电路",Industry
industry_23c19c9a491fe2c3,"计算机硬件,计算机硬件,电子/半导体/集成电路",Industry
industry_0d4ec7e90570347d,"计算机硬件,计算机软件",Industry
industry_39c8cf9766686404,"计算机硬件,计算机软件,IT服务",Industry
industry_ece9aeacf931e213,"计算机硬件,计算机软件,IT服务,互联网",Industry
industry_2dc5436d9c2f5af0,"计算机硬件,计算机软件,IT服务,运营商/增值服务",Industry
industry_cdcaf5a2a8b69054,"计算机硬件,计算机软件,IT服务,通信/网络设备",Industry
industry_d3bcc7e6418113fd,"计算机硬件,计算机软件,互联网,IT服务",Industry
industry_7f64406055a761b4,"计算机硬件,计算机软件,仪器仪表制造,IT服务",Industry
industry_b6beb6fcb58440e0,"计算机硬件,计算机软件,印刷/包装/造纸",Industry
industry_b6b8b4a96bbcf96c,"计算机硬件,计算机软件,计算机硬件,IT服务",Industry
industry_d5acfd6a585a9ab3,"计算机硬件,计算机软件,通信/网络设备,IT服务",Industry
industry_17b79b1ceba681e6,"计算机硬件,运营商/增值服务,IT服务",Industry
industry_f5936014c26abd4c,"计算机硬件,运营商/增值服务,IT服务,计算机软件",Industry
industry_7912f396b653427a,"计算机硬件,通信/网络设备",Industry
industry_f858230a18817a90,"计算机硬件,零售/批发",Industry
industry_200945027317732e,计算机软件,Industry
industry_7c8f96b65211ee7e,"计算机软件,IT服务",Industry
industry_bcaa67c67134a927,"计算机软件,IT服务,专业技术服务",Industry
industry_6eec3c5fdf8d905f,"计算机软件,IT服务,互联网",Industry
industry_029a6d0f4b779a26,"计算机软件,IT服务,互联网,专业技术服务",Industry
industry_f3a8f94538c2a792,"计算机软件,IT服务,互联网,培训/辅导服务",Industry
industry_e4d1fcdb178690ff,"计算机软件,IT服务,互联网,船舶/航空/航天/火车制造",Industry
industry_be9a7412a9ad4c69,"计算机软件,IT服务,互联网,计算机硬件",Industry
industry_94823adfd68059e0,"计算机软件,IT服务,互联网,计算机软件",Industry
industry_dddb79b918266e9b,"计算机软件,IT服务,互联网,运营商/增值服务",Industry
industry_dea18ff1d37f0e64,"计算机软件,IT服务,人工智能,云计算/大数据",Industry
industry_f966c5432dc07aea,"计算机软件,IT服务,保险,证券/期货",Industry
industry_a9a268d432b56659,"计算机软件,IT服务,培训/辅导服务,学术/科研",Industry
industry_856648cca6a957bd,"计算机软件,IT服务,学术/科研,培训/辅导服务",Industry
industry_34d84ca67e9b48da,"计算机软件,IT服务,机器人,工业自动化",Industry
industry_8833eef309f0987d,"计算机软件,IT服务,物联网,计算机软件",Industry
industry_2f3316d6ec7fd00d,"计算机软件,IT服务,环保",Industry
industry_d25e5c983968a851,"计算机软件,IT服务,电子/半导体/集成电路",Industry
industry_39f568947f178ca1,"计算机软件,IT服务,电子/半导体/集成电路,船舶/航空/航天/火车制造",Industry
industry_5b246bb762eb7006,"计算机软件,IT服务,网络/信息安全,通信/网络设备",Industry
industry_ca6c043d225b0dc4,"计算机软件,IT服务,计算机硬件,互联网",Industry
industry_bed27bd2e23a6a74,"计算机软件,IT服务,计算机硬件,医疗设备/器械",Industry
industry_a3745913f165bc41,"计算机软件,IT服务,计算机硬件,环保",Industry
industry_0f3c2476781a6499,"计算机软件,IT服务,计算机硬件,计算机软件",Industry
industry_a0552044fccd2378,"计算机软件,IT服务,计算机硬件,运营商/增值服务",Industry
industry_cb39a585cdd6a3c9,"计算机软件,IT服务,计算机软件",Industry
industry_89d521992c13fd3a,"计算机软件,IT服务,计算机软件,互联网",Industry
industry_bc53c34c73c002d9,"计算机软件,IT服务,运营商/增值服务,互联网",Industry
industry_70c362e242ce045c,"计算机软件,IT服务,运营商/增值服务,检测/认证",Industry
industry_b05820a88f9443d9,"计算机软件,IT服务,通信/网络设备,云计算/大数据",Industry
industry_46771226d0a0ad0b,"计算机软件,IT服务,通信/网络设备,计算机软件",Industry
industry_194cce02eb85c9a3,"计算机软件,专业技术服务",Industry
industry_da88abf5aff90c13,"计算机软件,专业技术服务,IT服务,人力资源服务",Industry
industry_65106cf2c128ab57,"计算机软件,专业技术服务,计算机硬件",Industry
industry_170cfb2f1520f9f3,"计算机软件,专用设备制造",Industry
industry_949195ecd91f53f3,"计算机软件,云计算/大数据,IT服务,计算机软件",Industry
industry_6872ffcca9db238b,"计算机软件,云计算/大数据,人工智能,网络/信息安全",Industry
industry_62e50e36153a92eb,"计算机软件,云计算/大数据,计算机软件",Industry
industry_0b7c760665070673,"计算机软件,互联网",Industry
industry_f81331fdf66577ea,"计算机软件,互联网,IT服务",Industry
industry_0f96a8ce02642bad,"计算机软件,互联网,IT服务,专业技术服务",Industry
industry_d645a5daa36b6cbb,"计算机软件,互联网,IT服务,人工智能",Industry
industry_a0e3a787b6c2cd6a,"计算机软件,互联网,IT服务,计算机硬件",Industry
industry_311fa3f37e1b43ab,"计算机软件,互联网,IT服务,计算机软件",Industry
industry_ae58e48d16fbdf7a,"计算机软件,互联网,IT服务,运营商/增值服务",Industry
industry_2969453f3373571d,"计算机软件,互联网,专业技术服务",Industry
industry_b815f8631a675bbb,"计算机软件,互联网,人工智能,计算机软件",Industry
industry_231c1918be8a5ef7,"计算机软件,互联网,企业服务,通信/网络设备",Industry
industry_88e0c842ab6412e7,"计算机软件,互联网,客运服务,IT服务",Industry
industry_4da248bd3e6a5d82,"计算机软件,互联网,物联网,企业服务",Industry
industry_dcfed3915eef1a07,"计算机软件,互联网,计算机硬件,IT服务",Industry
industry_8f30a89a08d618fc,"计算机软件,互联网,计算机软件,IT服务",Industry
industry_310d99550599353c,"计算机软件,互联网,计算机软件,新媒体",Industry
industry_849bc806074e61d4,"计算机软件,互联网,货运/物流/仓储",Industry
industry_78bc4234b8c66c54,"计算机软件,互联网金融/小额贷款",Industry
industry_8156b8276748601b,"计算机软件,人力资源服务",Industry
industry_3a50538c5308f26c,"计算机软件,人工智能",Industry
industry_2285406c2adceb78,"计算机软件,人工智能,云计算/大数据,IT服务",Industry
industry_e5d837909e7ef522,"计算机软件,人工智能,企业服务,计算机软件",Industry
industry_40c5270e4e2ff6cf,"计算机软件,人工智能,船舶/航空/航天/火车制造,计算机软件",Industry
industry_31640455b063a835,"计算机软件,企业服务",Industry
industry_a82f5859d817fbc3,"计算机软件,农/林/牧/渔,互联网,IT服务",Industry
industry_3f531f1c0618bbc0,"计算机软件,医院",Industry
industry_4585c19e2758f6b9,"计算机软件,卫生服务,IT服务,计算机软件",Industry
industry_6b8b01845a4134be,"计算机软件,卫生服务,医院",Industry
industry_b375e700eb3baffc,"计算机软件,印刷/包装/造纸,广播/影视",Industry
industry_b68f1dbdc0f52da0,"计算机软件,培训/辅导服务",Industry
industry_7a03acd5f491f8be,"计算机软件,培训/辅导服务,互联网,专业技术服务",Industry
industry_a256b2b947f70d7c,"计算机软件,学术/科研",Industry
industry_1895db0a0f37963e,"计算机软件,客运服务,电子/半导体/集成电路,IT服务",Industry
industry_7c1aa39cb2d785c9,"计算机软件,工业自动化",Industry
industry_fa483df301ef2d85,"计算机软件,工业自动化,电气机械/电力设备,物联网",Industry
industry_e105c69f5feea7ff,"计算机软件,房地产开发",Industry
industry_0e353f6aab5e7aa6,"计算机软件,新媒体,IT服务,云计算/大数据",Industry
industry_a100dae5b9e1daad,"计算机软件,新媒体,IT服务,计算机软件",Industry
industry_384b62d2af1c1bc2,"计算机软件,新零售,云计算/大数据,运营商/增值服务",Industry
industry_c0553c3daecf8b9b,"计算机软件,游戏",Industry
industry_ee7c1482a5647382,"计算机软件,游戏,互联网,IT服务",Industry
industry_898225dedc918e13,"计算机软件,环保,IT服务",Industry
industry_abb4dacbea7d5f62,"计算机软件,环保,IT服务,学术/科研",Industry
industry_372ad8454aea6f38,"计算机软件,电力/水利/热力/燃气",Industry
industry_0d37dc966845b9c1,"计算机软件,电子/半导体/集成电路",Industry
industry_80b2b88d61cce0bf,"计算机软件,电子/半导体/集成电路,IT服务",Industry
industry_833d73cec016405f,"计算机软件,电子/半导体/集成电路,IT服务,计算机硬件",Industry
industry_331b962f357114f3,"计算机软件,电子/半导体/集成电路,互联网",Industry
industry_b5148b9bb29b412b,"计算机软件,电子/半导体/集成电路,人工智能,云计算/大数据",Industry
industry_87e5193c1501b5f9,"计算机软件,电子/半导体/集成电路,学术/科研",Industry
industry_aebbca9351fc03f9,"计算机软件,电子/半导体/集成电路,客运服务,IT服务",Industry
industry_3a7d806ed7d0942c,"计算机软件,电子/半导体/集成电路,计算机硬件,IT服务",Industry
industry_b72ff3f8187765d3,"计算机软件,电子/半导体/集成电路,计算机软件",Industry
industry_433f23fce8b7c23f,"计算机软件,电子/半导体/集成电路,运营商/增值服务,仪器仪表制造",Industry
industry_e34b74673b4d20dc,"计算机软件,电子/半导体/集成电路,通信/网络设备",Industry
industry_65d244565abe7684,"计算机软件,电子商务",Industry
industry_3e87dba04fe2b336,"计算机软件,电气机械/电力设备",Industry
industry_bff17a56e567b9db,"计算机软件,电气机械/电力设备,船舶/航空/航天/火车制造",Industry
industry_c13b97163f32fb11,"计算机软件,网络/信息安全,互联网,IT服务",Industry
industry_27b12830b907a5cf,"计算机软件,网络/信息安全,计算机软件,IT服务",Industry
industry_321949221028eec4,"计算机软件,船舶/航空/航天/火车制造",Industry
