record_id,standard_job_name,job_title,company_name,city,industry,is_cs_related,portrait_degree_requirement,portrait_major_requirement,portrait_certificate_requirement_json,sample_degree_requirement,sample_degree_rank,sample_major_requirements_json,sample_certificate_requirements_json,sample_certificate_force_flags_json,degree_extraction_method,major_extraction_method,certificate_extraction_method,extraction_confidence,degree_evidence_text,major_evidence_text,certificate_evidence_text
a6ac104b0a3fcf3de2da1588,C/C++嵌入式软件开发工程师,C/C++,北京天正软件股份有限公司,北京,"计算机软件,房地产开发",True,硕士及以上,计算机科学与技术，软件工程，通信工程，电子信息，机械电子专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,1、计算机相关专业毕业，本科以上学历,"职位描述：
主要承担研究开发产品等工作。

岗位要求：
1、计算机相关专业毕业，本科以上学历。
2、熟悉掌握VC++6.0及以上版本。
3、熟悉掌握MFC,STL,BOOST库。
4、了解计算机基本算法。
5、了解图形算法优先。
6、了解AutoCAD开发者优先。
7、具有团队合作精神。
职位福利：五险一金、定期体检、带薪年假、绩效奖金、员工旅游、节日福利、周末双休",
e8267e71ecde031b2fab4b10,软件测试工程师,软件测试,天阳科技,铜仁,"计算机软件,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司、公司可提供住宿、定期体检、带薪年假；
欢迎符合要求的小伙伴们投递~",
e3b79728e61a1cfc2ecc8392,前端开发工程师,前端开发,四川若扬企业管理咨询有限公司,广州,企业服务,True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
10f44a920d00ab087863b9ac,测试工程师,测试工程师,厦门汉印股份有限公司,厦门,"电子设备制造,电子设备制造",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
93be453c1bcb93835efea780,Java开发工程师,Java,新讯数字科技(杭州)有限公司北京分公司,北京,"运营商/增值服务,计算机软件,通信/网络设备",True,专科或以上,,"[""日语N3或以上""]",大专,2,"[""软件工程""]","[""日语N3""]","{""日语N3"": ""unknown""}",fallback_portrait,rule_job_desc,fallback_portrait,0.7667,,"岗位职责：
负责5G新通话业管平台的开发。
岗位技能：
java后端
1.掌握Java语言，具备SprinqBoot、SpringCloud框架开发经验
2.熟悉常用数据库的操作使用，如Informix/Oracle/MySQL等，熟练的SQL编写能力
3.熟悉eclipse、intelii lDEA、Tomcat、nginx、maven、git、svn等常用开发工具
4.熟悉Linux环境，熟悉常用命令;
5.沟通能力强，富于团队精神",
ac601b1ea3e011cc1457d670,实施工程师,实施工程师,北京太平洋云创科技有限公司,广州,计算机软件,True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,本科及以上学历，理工科专业,"工作职责:
1. 客户服务支持
(1) 提供软件系统应用技术支持
(2) 解答解决用户在系统使用中相关技术问题
(3) 熟练掌握公司产品，了解客户需求
(4) 协助软件项目经理现场快速定位，处理系统产生的问题
(5) 协助项目经理根据销售与客户需要，组织软件系统培训工作
(6) 参与用户组织的与软件系统相关的技术性会议，并形成会议纪要
(7) 为用户提供系统的更新维护和升级
2. 收集及维护需求
(1) 收集客户在使用系统过程中提出的相",
c37e1f0c01aec1a5dffd8cec,软件测试工程师,软件测试,上海微创软件股份有限公司,福州,"IT服务,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",大专,2,"[""计算机科学与技术"", ""电子信息工程""]","[""CCNA"", ""HCIA"", ""HCIP"", ""HCIE等相关认证""]","{""CCNA"": ""preferred"", ""HCIA"": ""preferred"", ""HCIP"": ""preferred"", ""HCIE等相关认证"": ""preferred""}",regex_job_desc,rule_job_desc,rule_job_desc,1.0000,"1、本科及以上学历,计算机/网络相关专业","岗位:自动化测试工程师;
人员招聘要求:
1、本科及以上学历,计算机/网络相关专业;有数通相关工作经验险,学历可放宽至大专;
2、熟悉计算机网络,了解交换机/路由器/WLAN/5G等相关产品知识;有RCNA/RCNP、CCNA/CCNP/CCIE、HCIA/HCIP/HCIE等相关认证优先:
3、有C/Java/Python等语言程序开发基础;有Python/Robot Frameworlk/Pytest语言编程经验的优先;//手工测试",有RCNA/RCNP、CCNA/CCNP/CCIE、HCIA/HCIP/HCIE等相关认证优先:
fd2c6aafa52018d442f7c70a,软件测试工程师,软件测试,上海耘瓴端网络科技有限公司,苏州,电子商务,True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",大专,2,"[""电子信息工程"", ""软件工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,学历大专及以上（机械、电子、软件、自动化等相关专业）,"工作内容
1、参与产品功能,性能,稳定性测试工作,对产品的质量负责;对产品有一定兴趣。
2、了解业务需求和产品定位,有一定的业务逻辑分析能力;
3、根据产品需求执行测试用例,及时汇报测试进度;
4、对测试过程中产生的BUG进行跟踪以及验证,能够主动推进解决bug;
5、按照项目进度,能够保质保量按时完成测试任务
任职要求
1.学历大专及以上（机械、电子、软件、自动化等相关专业）
2.有智能产品测试经验优先
3.熟悉软件测试的流程和方法
",
b4fac719684cf76e8ee7b055,前端开发工程师,前端开发,合肥鲲晟网络科技有限公司,合肥,计算机软件,True,,,[],大专,2,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,1、计算机相关专业大专及以上学历,"接受实习生，待遇可谈。
岗位职责：
1、熟练掌握HTML5/Javascript等主流Web前端技术；
2、熟练使用Vue、jQuery等；
3、熟练掌握前端调试、性能优化、工程化开发等相关技术；
4、能够实用工具分析和抓取网站内容;
5、有良好的编码习惯，有较好的语言表达能力和沟通能力；
6、有较强的学习能力以及工作热情；
任职要求
1、计算机相关专业大专及以上学历.；
2、责任心强，具有良好的沟通能力和团队协作精神；
3、熟悉一门非",
e508ec8facef8f1351417df7,测试工程师,测试工程师,武汉长源信息工程有限公司,武汉,IT服务,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程"", ""信息管理与信息系统""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,学历要求：本科及以上学历,硕士：计算机科学与技术（0812）、软件工程（0835）,
b525e7cdfe6e39216457fb28,软件测试工程师,软件测试,河南智搜量信息科技有限公司,开封,互联网,True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",高中/中专,1,"[""计算机科学与技术"", ""电子信息工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,"岗位内容：
1. 协助工程师进行测试软件，记录相关问题。
2. 协助工程师进行软件的优化。
3. 负责软件测试阶段的进度管理和问题跟踪，记录并反馈。
4. 协助工程师持续改进测试流程，提高测试效率和质量。任职要求：
1、20--35岁，中专及以上学历，计算机、自动化等相关专业优先，接受应届实习生；
2、对软件测试、计算机比较感兴趣；
3、踏实稳定，入职有老员工带，有完善的晋升体系；
4、拥有较好的沟通技巧及团队合作精神，较强的责任感及进","岗位内容：
1. 协助工程师进行测试软件，记录相关问题。
2. 协助工程师进行软件的优化。
3. 负责软件测试阶段的进度管理和问题跟踪，记录并反馈。
4. 协助工程师持续改进测试流程，提高测试效率和质量。任职要求：
1、20--35岁，中专及以上学历，计算机、自动化等相关专业优先，接受应届实习生；
2、对软件测试、计算机比较感兴趣；
3、踏实稳定，入职有老员工带，有完善的晋升体系；
4、拥有较好的沟通技巧及团队合作精神，较强的责任感及进",
32e68d3d2db8b96c3c1c30bc,测试工程师,测试工程师,郑州轻电汽车科技有限公司,郑州,汽车零部件,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],大专,2,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,大专及以上学历，计算机、自动控制或相关专业背景,"岗位内容：
1. 开发基于机器视觉、激光雷达等传感器的智能驾驶系统算法；
2. 负责智能驾驶系统中车辆定位、避障、路径规划等核心功能的设计和实现；
3. 解决智能驾驶系统在复杂场景下的问题，并进行优化。
任职要求：
1. 大专及以上学历，计算机、自动控制或相关专业背景；
2. 精通C/C++编程语言，深入理解数据结构与算法；
3. 熟练掌握机器视觉、激光雷达等传感器原理、应用以及处理方法；
4. 具有实际的智能驾驶系统开发经验，熟练掌握",
627b32d3e76e2184d7c8fa39,技术支持工程师,技术支持工程师,青岛安然物联网科技有限公司,临汾,"物联网,物联网",True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
59ac5bc60feca67c8a5c466d,软件测试工程师,软件测试,北京赛若科技有限公司,北京,"计算机软件,IT服务,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",fallback_portrait,fallback_portrait,fallback_portrait,0.6500,,,
24a02a1329c4b15e138ed50d,测试工程师,测试工程师,华为技术有限公司,东莞,运营商/增值服务,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
159471d9d16697c77ce1f59e,实施工程师,实施工程师,武汉天衡信息系统服务有限公司,乌鲁木齐,"网络/信息安全,电子/半导体/集成电路,计算机硬件,计算机软件",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""地理信息科学"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
55ea7ef60c374f46a0f358c5,技术支持工程师,技术支持工程师,青岛安然物联网科技有限公司,泰州,"物联网,物联网",True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],本科,3,"[""电子信息工程"", ""物联网工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"需要弱电技术、自动化、安防系统、工业互联网+危化安全生产、物联网人才，不要纯软件人才。 你能经常到全国各地出差吗？你能到工业生产现场生产现场做技术支持吗？
真正的奋斗者在安然会有让人值得为之奋斗的事业，会有充实、高效的成长，会有高人一等的收入。
你能做好售前技术支持、根据客户需求，高效制作方案吗？你能做好售中技术支持、指导他人正确安装、部署、调试系统向用户保质保量快速交付吗？你能做好售后维护，高效沟通和落实客户需求吗？
迄今已服务中石化",
5c2c91516b977a5b9b90a211,测试工程师,测试工程师,天津锘华仪器科技有限公司,天津,电子/半导体/集成电路,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,岗位职责： （1)嵌入式计算机产品及测试/测量产品的调试/测试；,
bd7764f6b0592852febc6c69,实施工程师,实施工程师,黑龙江方略软件开发有限公司,哈尔滨,"计算机软件,计算机软件,IT服务,互联网",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""地理信息科学"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
1c2ddfbd1e9b74ca35aaa614,前端开发工程师,前端开发,杭州国帮电子科技有限公司,南京,电子商务,True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
3e393aaf98aefc762b811082,技术支持工程师,技术支持工程师,青岛安然物联网科技有限公司,潍坊,"物联网,物联网",True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],本科,3,"[""电子信息工程"", ""物联网工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,需要弱电技术、自动化、安防系统、工业互联网+危化安全生产、物联网人才，不要纯软件人才。 你能经常到全国各地出差吗？你能到化工生产现场做技术支持吗？ 真正的奋斗者在安然会有让人值得为之奋斗的事业，会有充实、高效的成长，会有高人一等的收入。,
4737d49165227782c60aa68d,硬件测试工程师,硬件测试,福建富昌维控电子科技股份有限公司,福州,"仪器仪表制造,互联网,仪器仪表制造,物联网",True,大专及以上,通讯自动化及相关理工类专业,[],大专,2,"[""电子信息工程""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
c03d7b2f447fd091423a5365,前端开发工程师,前端开发,广发期货有限公司,广州,证券/期货,True,,,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,本科或以上学历，计算机软件或相关专业，2年以上前端开发经验,"岗位职责:
1.负责PC端及移动端Web界面的开发；
2.参与项目产品设计和需求分析，与UI设计、产品经理、后端研发紧密协作，实现产品的界面与功能；
3.关注前端前沿技术研究，通过新技术服务团队和业务。

任职要求:
1.本科或以上学历，计算机软件或相关专业，2年以上前端开发经验；
2.扎实的Css, Javascript基础，熟练使用Javascript, Vue, React等前端开发技术；
3.对Web标准和兼容性有良好认识，能处",
f6848928c898a5df2bf2de7b,软件测试工程师,软件测试,海南诚铭运网络科技有限公司,哈尔滨,互联网,True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术"", ""软件工程"", ""数学"", ""信息管理与信息系统""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,计算机相关专业，应届生岗位，要求学信网统招本科，985/211毕业院校，计算机/信息管理/软件工程/金融相关/数学相关专业,计算机相关专业，应届生岗位，要求学信网统招本科，985/211毕业院校，计算机/信息管理/软件工程/金融相关/数学相关专业,
62532de31178d448adcbc2f0,测试工程师,测试工程师,天阳科技,鄂州,"计算机软件,计算机软件",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司，公司可以提供住宿，提供五险一金；
欢迎符合要求的小伙伴们投递~",
3fd41fbaf544ce3354ae63ea,Java开发工程师,Java,外企德科数字技术有限公司,武汉,专业技术服务,True,专科或以上,,"[""日语N3或以上""]",大专,2,"[""计算机科学与技术""]","[""日语N3""]","{""日语N3"": ""unknown""}",fallback_portrait,rule_job_desc,fallback_portrait,0.7667,,"岗位内容：
1. 负责Java应用程序的设计与开发，包括需求分析、系统设计、编码和测试等环节。
2. 研究新技术，不断提升开发效率和程序性能。
3. 改进现有系统、优化系统资源，提高系统稳定性和可靠性。
4. 参与团队内部培训、交流与分享会议，促进整个团队技术水平的提升。
任职要求：
1. 熟悉Java语言，熟练掌握Spring框架及相关开源技术。
2. 具备扎实的计算机基础，熟悉数据结构、算法和网络编程等知识点。
3. 具备初步的We",
106b7d89643e1605b2f7580e,硬件测试工程师,硬件测试,福建八盛汽车科技有限公司,莆田,"电子设备制造,人工智能,智能硬件,通信/网络设备",True,大专及以上,通讯自动化及相关理工类专业,[],大专,2,"[""电子信息工程""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
139ad5a94f4d8eebc338c6cd,测试工程师,测试工程师,中建材信息技术股份有限公司,北京,"计算机硬件,运营商/增值服务,IT服务",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],大专,2,"[""计算机科学与技术"", ""电子信息工程""]","[""HCIA""]","{""HCIA"": ""preferred""}",regex_job_desc,rule_job_desc,rule_job_desc,1.0000,"岗位职责：
包括但不限于，检测样机外观和配置的完整性，测试样机性能状态。对异常情况与借用人沟通，以完成借用单的闭环处理。希望有较强的动手能力。
任职要求：
1. 2026届计算机科学与计算、通信工程、电气&自动化专业等专业，专科及以上学历，具有华为HCIA等技术认证者优先。
2. 计划在ICT行业技术营销领域谋求职业发展； 逻辑思维和沟通能力较强，良好的客户服务意识；
3. 积极乐观的工作态度、积极主动的人际沟通意识、积极主动团队合作意","岗位职责：
包括但不限于，检测样机外观和配置的完整性，测试样机性能状态。对异常情况与借用人沟通，以完成借用单的闭环处理。希望有较强的动手能力。
任职要求：
1. 2026届计算机科学与计算、通信工程、电气&自动化专业等专业，专科及以上学历，具有华为HCIA等技术认证者优先。
2. 计划在ICT行业技术营销领域谋求职业发展； 逻辑思维和沟通能力较强，良好的客户服务意识；
3. 积极乐观的工作态度、积极主动的人际沟通意识、积极主动团队合作意",2026届计算机科学与计算、通信工程、电气&自动化专业等专业，专科及以上学历，具有华为HCIA等技术认证者优先
ed468dd2e475b5b948ca3674,前端开发工程师,前端开发,深圳市奕扬科技有限公司,深圳,物联网,True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
c600adddd8bec47204907c23,软件测试工程师,软件测试,天阳科技,遵义,"计算机软件,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司，公司可以提供住宿，提供五险一金；
欢迎符合要求的小伙伴们投递~",
ccb5dfb88d43fdebc7270ced,技术支持工程师,技术支持工程师,杭州聚延科技有限公司,杭州,"仪器仪表制造,计算机软件",True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],大专,2,"[""计算机科学与技术"", ""电子信息工程""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,1、 大专及以上学历，计算机、自动化、机械工程及自动化（机电一体化）、电,"具体薪资需要面谈哦！~
性别不限，欢迎小哥哥小姐姐们的加入哦！
岗位职责：
1、初期进行自动化设备操作，调试，维护，日常保养，设备优化，技术支持；
2、后期进行新项目的电气部分方案设计，电气原理图设计，PLC编程，
上位机编程，配件选型，售后技术支持；
3、独立负责项目设计和技术改造；
任职资格：
1、 大专及以上学历，计算机、自动化、机械工程及自动化（机电一体化）、电
气工程及自动化（弱电）等相关专业优先；
2、具备相关的电气基础知识",
1a46ad4587fcc9dd622b0d79,测试工程师,测试工程师,天阳科技,兰州,"计算机软件,计算机软件",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司，公司可以提供住宿，提供五险一金；
欢迎符合要求的小伙伴们投递~",
6b230c504e22bd106bca4eef,测试工程师,测试工程师,青岛衡德泰智能科技有限公司,青岛,"专用设备制造,计算机软件",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
7404dc879140b94a6449e1ef,硬件测试工程师,硬件测试,哈尔滨光宇电气自动化有限公司,哈尔滨,"电力/水利/热力/燃气,工业自动化,电子/半导体/集成电路,计算机软件",True,大专及以上,通讯自动化及相关理工类专业,[],大专,2,"[""电子信息工程""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
4b7b8a4050cfbf75933eec66,软件测试工程师,软件测试,江西暖仓科技有限公司,南昌,新零售,True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,具有本科以上学历，计算机科学或相关领域优先,"岗位内容：
1. 设计和执行测试用例，并记录测试结果。
2. 分析并报告软件缺陷，包括重现步骤、缺陷严重程度和影响范围。
3. 参与产品设计过程，提供测试建议和反馈。
4. 开发自动化测试脚本和工具。
5. 执行性能和负载测试的任务。
任职要求：
1. 具有本科以上学历，计算机科学或相关领域优先。
2. 熟悉测试方法论和流程，能够编写高质量的测试用例。
3. 熟练使用至少一种自动化测试框架和脚本语言（如Selenium、Python、R",
66545a38d04716dd0975cca0,技术支持工程师,技术支持工程师,北京天桥科技有限公司,北京,"计算机软件,网络/信息安全,计算机软件,IT服务",True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],本科,3,"[""计算机科学与技术"", ""电子信息工程"", ""网络空间安全""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,优秀25年统招本科应届生可考虑,1、本科及以上学历，网络工程/信息安全/计算机科学与技术/通信工程/计算机等相关专业,
af33b3316ec49a7bd225789f,测试工程师,测试工程师,天阳科技,吉安,"计算机软件,计算机软件",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司，公司可以提供住宿，提供五险一金；
欢迎符合要求的小伙伴们投递~",
b01b42e6278ceda078c6f2ea,前端开发工程师,前端开发,深圳市智略云擎人工智能科技有限公司,深圳,人工智能,True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
25bae2063d48de040652c721,前端开发工程师,前端开发,中国移动研究院,北京,"运营商/增值服务,通信/网络设备,互联网",True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
4fe01ad996988bca8ecb16d4,C/C++嵌入式软件开发工程师,C/C++,中望软件,上海,"计算机软件,IT服务,互联网",True,硕士及以上,计算机科学与技术，软件工程，通信工程，电子信息，机械电子专业,[],本科,3,"[""计算机科学与技术"", ""软件工程"", ""数学"", ""电子信息工程""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,1、本科及以上学历，软件工程、计算机科学与技术、机械工程及自动化、数学、应用数学、电子科学与技术力学等工科相关专业,1、本科及以上学历，软件工程、计算机科学与技术、机械工程及自动化、数学、应用数学、电子科学与技术力学等工科相关专业,
d0b4101e89bf53ffbe1abf55,测试工程师,测试工程师,重庆科满福人力资源服务有限公司,中山,企业服务,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
93d12a7388cf11b71a888aa2,技术支持工程师,技术支持工程师,广东道一信息技术股份有限公司,广州,"互联网,IT服务,计算机软件",True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
ae2daba0f37521af56d5a342,软件测试工程师,软件测试,天阳科技,北海,"计算机软件,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司、公司可提供住宿、定期体检、带薪年假；
欢迎符合要求的小伙伴们投递~",
3ed1e09ea884db02e32fb1e0,软件测试工程师,软件测试,深圳市天星一路科技有限公司,深圳,计算机软件,True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",大专,2,"[""电子信息工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,1、大专及以上学历，电子、电气、机电一体化相关专业,"岗位职责：
1、操作设备、检验产品、记录试验数据；
2、协助测试工程师/研发工程师新产品开发测试问题的统计分析，跟进推动研发解决；
3、协助测试工程师/研发工程师老产品的维护升级测试；
4、测试设备的日常保养、维护；
5、领导交办的其它事宜。
任职要求：
1、大专及以上学历，电子、电气、机电一体化相关专业；
2、有电源行业测试经验或者有电工经验优先考虑；
3、责任心强、为人正直，勤奋踏实；善于思考，能承受一定的工作压力；
4、工作细致，",
d0371cac257a28c139c31078,C/C++嵌入式软件开发工程师,C/C++,北京艾梦海洋科技有限公司,成都,"计算机软件,客运服务,电子/半导体/集成电路,IT服务",True,硕士及以上,计算机科学与技术，软件工程，通信工程，电子信息，机械电子专业,[],本科,3,"[""数学""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,学历：本科及以上,物理、数学、化学相关专业优先,
0e927761d43024a12f56d659,测试工程师,测试工程师,深圳市湘盛电路科技有限公司,深圳,"电子/半导体/集成电路,电子商务",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],大专,2,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,"岗位内容：
1. 进行各类系统的测试，收集并分析测试结果；
2. 与研发团队密切合作，参与新产品的测试及优化工作；
3. 撰写测试报告，为产品的改善提供依据；
4. 根据测试结果及时反馈问题并协助解决。
任职要求：
1. 计算机、电子工程等相关专业专科及以上学历；
2. 20-28岁之间；
3. 具有良好的沟通能力和团队合作意识，能够快速适应项目需求；
4. 对产品测试有一定的经验和兴趣。","岗位内容：
1. 进行各类系统的测试，收集并分析测试结果；
2. 与研发团队密切合作，参与新产品的测试及优化工作；
3. 撰写测试报告，为产品的改善提供依据；
4. 根据测试结果及时反馈问题并协助解决。
任职要求：
1. 计算机、电子工程等相关专业专科及以上学历；
2. 20-28岁之间；
3. 具有良好的沟通能力和团队合作意识，能够快速适应项目需求；
4. 对产品测试有一定的经验和兴趣。",
